operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.301659,-99.041011",371663,MXN,368300.71,19581.61,44,44,445.0365909,8446.886364,,,,http://tlahuac.properati.com.mx/bg5o_venta_departamento_tlahuac
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"23.634501,-102.552788",14250000,MXN,14121090.58,750782.39,,165,,86363.63636,,,,http://miguel-hidalgo-df.properati.com.mx/pl2w_venta_departamento_miguel-hidalgo_inventario-inmobiliario-6
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.462598,-99.131469",630000,MXN,624448.78,33200.35,,60,,10500,,,,http://cuauhtemoc.properati.com.mx/rc7a_venta_departamento_cuauhtemoc_felipe-villanueva_63_jose-miguel-diaz
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3245518,-99.0419068",400000,MXN,396381.42,21074.59,43,43,490.1067442,9302.325581,,,,http://iztapalapa.properati.com.mx/bhtn_venta_departamento_iztapalapa
sell,house,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",2490000,MXN,2468059.83,131220.45,122,196,1075.577459,12704.08163,,,,http://cancun.properati.com.mx/mxrr_venta_casa_cancun_propiedades-cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.338805,-99.240838",11000000,MXN,10900491,579551.32,,292,,37671.23288,,,,http://tetelpan.properati.com.mx/n1ip_venta_casa_tetelpan_av-toluca_1208_eduardo-moncada-perez
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.469769,-99.157379",2745000,MXN,2720167.83,144624.39,,80,,34312.5,,,,http://del-gas.properati.com.mx/ovqv_venta_departamento_del-gas_inventario-inmobiliario-6
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.410412,-99.098521",1057000,MXN,1047438.02,55689.61,,80,,13212.5,,,,http://venustiano-carranza.properati.com.mx/mqln_venta_departamento_venustiano-carranza_av-del-taller_875_alejandro-ramirez-santiago_bq6
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.331967025,-99.2575089633",41500000,MXN,41134332.25,2187007.59,1508,1106,1450.270285,37522.60398,2,,,http://alvaro-obregon.properati.com.mx/houg_venta_casa_alvaro-obregon
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3626004,-99.1577978",4006000,MXN,4078623.03,216849.99,108,,2007.870278,,,,,http://benito-juarez.properati.com.mx/oycp_venta_departamento_benito-juarez_class
sell,house,|Bacalar|Quintana Roo|México|,,2750000,MXN,2725122.75,144887.83,,180,,15277.77778,,,,http://bacalar.properati.com.mx/hgir_venta_casa_bacalar
sell,house,|Tlalpan|Distrito Federal|México|,"19.268643,-99.158602",2100000,MXN,2081002.72,110641.61,,200,,10500,,,,http://tlalpan.properati.com.mx/q6h8_venta_casa_tlalpan_papatzin_22_liliana-aguilar
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.365533,-99.1923",759740,MXN,752867.01,40028.02,,55,,13813.45455,,,,http://merced-gomez.properati.com.mx/o4dg_venta_departamento_merced-gomez_av-centenario_0_luz-elena-tolentino-salinas
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.365766,-99.263112",3420000,MXN,3389061.67,180187.77,,95,,36000,,,,http://alvaro-obregon.properati.com.mx/pfle_venta_departamento_alvaro-obregon_gonzalez-camarena_900_jose-camacho_e6m
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.35944,-99.217652",686300,MXN,680091.47,36158.73,,80,,8578.75,,,,http://lomas-de-tarango.properati.com.mx/pjho_venta_departamento_lomas-de-tarango_prolongacion-5-de-mayo_696_ivonne-santillan
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.342083,-99.0532159",997645,MXN,988854.44,52574.87,83,83,633.4321687,12019.81928,,,,http://iztapalapa.properati.com.mx/cbuv_venta_departamento_iztapalapa
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.368058,-99.218337",1610000,MXN,1595813.76,84845.35,,100,,16100,,,,http://alvaro-obregon.properati.com.mx/r3v7_venta_departamento_alvaro-obregon_cerrada-de-la-romeria_7_jose-maria
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.3012,-99.116511",820000,MXN,812774.71,43213.16,,63,,13015.87302,,,,http://tlalpan.properati.com.mx/r9r6_venta_departamento_tlalpan_calzada-del-hueso_713_omar-flores
sell,house,|Álvaro Obregón|Distrito Federal|México|,,3210712,MXN,3181666.92,169161.12,,90,,35674.57778,,,,http://alvaro-obregon.properati.com.mx/ox5x_venta_casa_alvaro-obregon_luis-pena
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,2155053,MXN,2135557.71,113542.16,,,,,,2,,http://cuajimalpa.properati.com.mx/olny_venta_departamento_cuajimalpa_alfa-inmobiliaria-encuentra_de7
sell,apartment,|Iztapalapa|Distrito Federal|México|,,590000,MXN,584801.21,31092.39,50,50,621.8478,11800,,,,http://lomas-estrella.properati.com.mx/c4nn_venta_departamento_lomas-estrella
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3550000,MXN,3517885.6,187037.01,270,270,692.7296667,13148.14815,,,,http://cancun.properati.com.mx/b7bc_venta_casa_cancun
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.270821,-99.152303",2734064,MXN,2709330.75,144048.21,,92,,29718.08696,,,,http://valle-de-tepepan.properati.com.mx/p2lm_venta_departamento_valle-de-tepepan_el-mirador_18_inmobi-espacios
sell,house,|Solidaridad|Quintana Roo|México|,"20.613375,-87.089897",430000,USD,8087655,430000,488,245,881.147541,1755.102041,2,,,http://playa-del-carmen.properati.com.mx/bwk0_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.374704,-99.1404",770000,MXN,763034.32,40568.59,,55,,14000,,,,http://benito-juarez.properati.com.mx/o2ry_venta_departamento_benito-juarez_normandia_0_luz-elena-tolentino-salinas
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.398433,-99.231003",3400000,USD,63948900,3400000,,800,,4250,,,,http://lomas-altas.properati.com.mx/n2wr_venta_departamento_lomas-altas_av-mil-cumbres_100_oscar-f-ponce
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.358585,-99.185753",4279100,MXN,4240390.05,225450.73,,93,,46011.82796,,,,http://guadalupe-inn.properati.com.mx/ptaj_venta_departamento_guadalupe-inn_inventario-inmobiliario-7
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,6000000,MXN,5947132.21,316193.86,0,0,,,,,,http://cuajimalpa-de-morelos.properati.com.mx/h6zw_venta_departamento_cuajimalpa-de-morelos
sell,house,|Benito Juárez|Quintana Roo|México|,,1850000,MXN,1833264.3,97469.99,,185,,10000,,,,http://benito-juarez-quintana-roo.properati.com.mx/piwq_venta_casa_benito-juarez_sharon-toiber
sell,store,|La Magdalena Contreras|Distrito Federal|México|,"19.3143023856,-99.2424845695",2200000,MXN,2180615.17,115937.75,67,67,1730.414179,32835.8209,,,,http://la-magdalena-contreras.properati.com.mx/r2bc_venta_local_la-magdalena-contreras_quality-uribe
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.5290566,-99.1359301",2800000,MXN,2774670.35,147522.15,217,217,679.825576,12903.22581,,6,,http://la-pastora.properati.com.mx/pu1s_venta_departamento_la-pastora_moran-mexico-property
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.427072,-99.166079",1820000,MXN,1803535.77,95889.4,,80,,22750,,,,http://cuauhtemoc.properati.com.mx/plo4_venta_departamento_cuauhtemoc_amberes_0_jesus-cid-del-prado
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.469769,-99.157379",2745000,MXN,2720167.83,144624.39,,80,,34312.5,,,,http://del-gas.properati.com.mx/pcqq_venta_departamento_del-gas_inventario-inmobiliario-5
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4594892,-99.1221422",641300,MXN,635498.58,33787.84,0,79,,8117.721519,,,,http://cuauhtemoc.properati.com.mx/bi33_venta_departamento_cuauhtemoc
sell,house,|Iztacalco|Distrito Federal|México|,"19.377202,-99.126877",4550000,MXN,4508839.44,239723.5,,196,,23214.28571,,,,http://reforma-iztaccihuatl-sur.properati.com.mx/nxj9_venta_casa_reforma-iztaccihuatl-sur_playa-mirador_577_priscila-olguine
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.36269,-99.150565",1260000,MXN,1248601.52,66384.96,,103,,12233.00971,,,,http://benito-juarez.properati.com.mx/qvsc_venta_departamento_benito-juarez_perineos_142_fernando-vazquez_act
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.403233,-99.19979",1139000,MXN,1128696.2,60009.9,,1200,,949.1666667,,,,http://daniel-garza.properati.com.mx/q94t_venta_departamento_daniel-garza_jose-maria-mendivil_0_alberto-carrillo-mendez
sell,store,|Solidaridad|Quintana Roo|México|,"20.6288922117,-87.0702452213",250000,USD,4702125,250000,0,66,,3787.878788,,,,http://playa-del-carmen.properati.com.mx/cdr5_venta_local_playa-del-carmen
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1014804825,-86.8418882793",395000,USD,7429357.5,395000,980,340,403.0612245,1161.764706,2,,,http://cancun.properati.com.mx/cm2i_venta_casa_cancun
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",157000,USD,2952934.5,157000,0,0,,,,,,http://playa-del-carmen-centro.properati.com.mx/pyhi_venta_departamento_playa-del-carmen-centro_home-nature-real-estate
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366078,-99.141746",2520000,MXN,2497203.22,132769.93,,100,,25200,,,,http://benito-juarez.properati.com.mx/ldg5_venta_departamento_benito-juarez_sara-vazquez_c5v
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.430456,-99.1889121",8650000,MXN,8573782.5,455846.16,190,190,2399.190316,45526.31579,,,,http://polanco-miguel-hidalgo.properati.com.mx/q06g_venta_departamento_polanco_inmobiliaria-arsa
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",3500000,USD,65829750,3500000,4000,1300,875,2692.307692,,,,http://cancun.properati.com.mx/b4or_venta_departamento_cancun
sell,house,|Benito Juárez|Quintana Roo|México|,"21.138627,-86.768278",750000,USD,14106375,750000,,250,,3000,,,,http://benito-juarez-quintana-roo.properati.com.mx/n9hs_venta_casa_benito-juarez_gaviota_6_paty-cardona-huerta
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.149204,-86.833328",1600000,MXN,1585901.87,84318.36,155,124,543.9894194,12903.22581,,,,http://cancun.properati.com.mx/q9dg_venta_departamento_cancun_tipi-bienes-raices
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.3018442,-99.140989",2490000,MXN,2467474.7,131189.34,103,82,1273.682913,30365.85366,,,,http://coyoacan.properati.com.mx/m6og_venta_departamento_coyoacan_enlace-grupo-inmobiliario
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387868,-99.142256",750000,MXN,743215.24,39514.86,,55,,13636.36364,,,,http://benito-juarez.properati.com.mx/o2qi_venta_departamento_benito-juarez_narcismo-mendoza_0_luz-elena-tolentino-salinas
sell,house,|Coyoacán|Distrito Federal|México|,"19.353813,-99.163605",11900000,MXN,11795145.89,627117.84,330,360,1900.357091,33055.55556,3,,,http://coyoacan.properati.com.mx/fo3g_venta_casa_coyoacan
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.403561,-99.156308",4700000,MXN,4657482.46,247626.47,,120,,39166.66667,,,,http://benito-juarez.properati.com.mx/hka4_venta_departamento_benito-juarez_anaxagoras_1
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,870000,USD,16363395,870000,0,388,,2242.268041,,,,http://alvaro-obregon.properati.com.mx/bd9e_venta_departamento_alvaro-obregon
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.395835,-99.135191",1470000,MXN,1456701.96,77449.13,,70,,21000,,,,http://benito-juarez.properati.com.mx/qd1l_venta_departamento_benito-juarez_miguel-angel_84_ivan-andres-martinez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.45756,-99.194748",850000,MXN,842310.64,44783.51,,45,,18888.88889,,,,http://miguel-hidalgo-df.properati.com.mx/pd36_venta_departamento_miguel-hidalgo_inventario-inmobiliario-8
sell,apartment,|Benito Juárez|Quintana Roo|México|,,350000,USD,6582975,350000,0,167,,2095.808383,,,,http://cancun.properati.com.mx/bgko_venta_departamento_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.340202,-99.257774",6006000,MXN,5951668.07,316435.02,,450,,13346.66667,,,,http://alvaro-obregon.properati.com.mx/qv7j_venta_casa_alvaro-obregon_laffayett_carlos-alvarez-corona
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3450000,MXN,3419601.03,181811.47,108,108,1683.439537,31944.44444,,,,http://benito-juarez.properati.com.mx/m3co_venta_departamento_benito-juarez_quality-inmobiliaria-viendo-por-ti
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.459691,-99.155801",900000,MXN,892069.85,47429.08,,53,,16981.13208,,,,http://cuauhtemoc.properati.com.mx/r0ys_venta_departamento_cuauhtemoc_cipres_380_tu-hogar-mx
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.496761,-99.075081",2500000,MXN,2477384.14,131716.2,200,360,658.581,6944.444444,2,,,http://gustavo-a-madero.properati.com.mx/f48n_venta_casa_gustavo-a-madero
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6362984435,-87.065320015",621788,USD,11694899.59,621788,180,125,3454.377778,4974.304,,,,http://playa-del-carmen.properati.com.mx/qbri_venta_departamento_playa-del-carmen_playa-realtors-4-u
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1680000,MXN,1664802.21,88513.29,,60,,28000,,,,http://benito-juarez.properati.com.mx/odg0_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.439687,-99.182971",5450000,MXN,5400697.7,287141.33,,100,,54500,,,,http://anahuac-miguel-hidalgo.properati.com.mx/ojkj_venta_departamento_anahuac_lago-alberto_282_roxana-gotlib
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.4809432,-99.1274918",2250000,MXN,2230174.62,118572.7,80,80,1482.15875,28125,,,,http://gustavo-a-madero.properati.com.mx/gdij_venta_departamento_industrial
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.41084,-99.120408",738418,MXN,731737.92,38904.64,,50,,14768.36,,,,http://venustiano-carranza.properati.com.mx/q54r_venta_departamento_venustiano-carranza_morelos_703_jorge-ramirez-linares
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3349552,-99.2233579",3900000,MXN,3865635.95,205526.01,125,125,1644.20808,31200,,,,http://alvaro-obregon.properati.com.mx/mvpd_venta_departamento_alvaro-obregon_inmuebles-proyecta
sell,house,|Solidaridad|Quintana Roo|México|,"20.759426,-86.956177",1300000,USD,24451050,1300000,,440,,2954.545455,,,,http://solidaridad-quintana-roo.properati.com.mx/ozpw_venta_casa_solidaridad_playa_1_juan-luis-talamantes-soriano
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.428622,-99.14602",916667,MXN,908374.56,48295.96,,55,,16666.67273,,,,http://cuauhtemoc.properati.com.mx/oaqw_venta_departamento_cuauhtemoc_luis-moya_101_santiago-luna
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",5475000,MXN,5426758.19,288526.9,0,190,,28815.78947,,,,http://cancun.properati.com.mx/rdzt_venta_departamento_cancun_brokers-cancun
sell,house,|Tlalpan|Distrito Federal|México|,"19.262431,-99.173137",3190000,MXN,3161142.33,168069.88,,150,,21266.66667,,,,http://tlalpan.properati.com.mx/nxn5_venta_casa_tlalpan_diligencias_100_ana-laura-aguilera
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,432868,USD,8141597.77,432868,130,130,3329.753846,3329.753846,,,,http://cuajimalpa-de-morelos.properati.com.mx/ja9q_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.281423,-99.141801",919472,MXN,911154.08,48443.74,,90,,10216.35556,,,,http://arenal-tepepan.properati.com.mx/qcxb_venta_departamento_arenal-tepepan_arenal_694_pedro-mendoza
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.367215,-99.222138",2650000,MXN,2626650.09,139652.29,,278,,9532.374101,,,,http://alvaro-obregon.properati.com.mx/rb7g_venta_casa_alvaro-obregon_carretas_38_elia-palomino
sell,house,|Iztapalapa|Distrito Federal|México|,"19.334628,-99.047201",1430000,MXN,1417063.8,75341.67,,90,,15888.88889,,,,http://carlos-hank-gonzalez.properati.com.mx/lpfo_venta_casa_carlos-hank-gonzalez_plan-de-ayala_6_novahogar
sell,house,|Tláhuac|Distrito Federal|México|,"19.296993,-98.995972",3800000,MXN,3765624.01,200208.63,,300,,12666.66667,,,,http://san-francisco-tlaltenco.properati.com.mx/re3m_venta_casa_san-francisco-tlaltenco_muy-cerca-a-estacion-de-metro_berenice-trejo
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.363542,-99.224084",890000,MXN,882157.95,46902.09,,70,,12714.28571,,,,http://alvaro-obregon.properati.com.mx/r1n0_venta_departamento_alvaro-obregon_rinconada-de-centenario_28_santiago-luna
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.43895,-99.161234",690000,MXN,683758,36353.67,,70,,9857.142857,,,,http://cuauhtemoc.properati.com.mx/p4zk_venta_departamento_cuauhtemoc_rosas-moreno_52_ivan-andres
sell,house,|Solidaridad|Quintana Roo|México|,"23.634501,-102.552788",125000,MXN,123869.2,6585.81,,56,,2232.142857,,,,http://solidaridad-quintana-roo.properati.com.mx/q51m_venta_casa_solidaridad_pardillo_16_randy-moreno
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.440943,-99.09249",1500000,MXN,1486430.48,79029.72,,70,,21428.57143,,,,http://venustiano-carranza.properati.com.mx/oiiw_venta_departamento_venustiano-carranza_norte-162_ernesto-paz
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3200000,MXN,3171051.78,168596.74,91,91,1852.711429,35164.83516,,,,http://cancun.properati.com.mx/b9v1_venta_departamento_cancun
sell,house,|Iztapalapa|Distrito Federal|México|,"19.323864,-99.055725",673000,MXN,666911.79,35458,,70,,9614.285714,,,,http://iztapalapa.properati.com.mx/lpb4_venta_casa_iztapalapa_sandra-susana-diaz-alcantara
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.405168,-99.142608",5135000,MXN,5088547.32,270545.09,,355,,14464.78873,,,,http://cuauhtemoc.properati.com.mx/q59k_venta_local_cuauhtemoc_bolivar_503_nestor-davalos
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.342083,-99.0532159",554455,MXN,549439.16,29212.28,57,57,512.4961404,9727.280702,,,,http://iztapalapa.properati.com.mx/b248_venta_departamento_iztapalapa
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.453451,-99.056056",2295000,MXN,2274238.8,120915.48,,171,,13421.05263,,,,http://gustavo-a-madero.properati.com.mx/oi81_venta_casa_gustavo-a-madero_av-603_0_damiana-sanchez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39912,-99.141464",1169691,MXN,1159109.54,61626.9,,95,,12312.53684,,,,http://benito-juarez.properati.com.mx/pv0a_venta_departamento_benito-juarez_antonio-pedro
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4531642,-99.1628518",2516000,MXN,2517351.64,133841.17,57,,2348.090702,,,,,http://cuauhtemoc.properati.com.mx/qyj9_venta_departamento_cuauhtemoc_marhnos
sell,house,|Álvaro Obregón|Distrito Federal|México|,,5590000,MXN,5539431.27,294517.44,,297,,18821.54882,,,,http://alvaro-obregon.properati.com.mx/nxk6_venta_casa_alvaro-obregon_avenida-toluca_421_lucia-rosas-martinez
sell,house,|Solidaridad|Quintana Roo|México|,"20.6112630681,-87.0967032015",670000,USD,12601695,670000,400,415,1675,1614.457831,,,,http://playa-del-carmen.properati.com.mx/kmkl_venta_casa_playa-del-carmen_real-estate-riviera-maya
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.334955,-99.223358",3790000,MXN,3755714.57,199681.77,,125,,30320,,,,http://olivar-de-los-padres.properati.com.mx/mm26_venta_departamento_olivar-de-los-padres_av-toluca_700_elva-olivia-zaizar-pineda
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.346742,-99.205309",4600000,MXN,4558387.05,242357.82,,350,,13142.85714,,,,http://lomas-de-san-angel-inn.properati.com.mx/nc3h_venta_casa_lomas-de-san-angel-inn_sandra-susana-diaz-alcantara
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.399399,-99.138033",3300000,MXN,3270922.66,173906.62,,128,,25781.25,,,,http://benito-juarez.properati.com.mx/qwjk_venta_departamento_benito-juarez_aragon_86_maricarmen-olvera
sell,apartment,|Benito Juárez|Quintana Roo|México|,"23.634501,-102.552788",796000,USD,14971566,796000,,276,,2884.057971,,,,http://benito-juarez-quintana-roo.properati.com.mx/jmea_venta_departamento_benito-juarez_zona-continental-cancun
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.497346,-99.089531",1195333,MXN,1184800.45,62992.82,,257,,4651.101167,,,,http://vasco-de-quiroga.properati.com.mx/r3sa_venta_casa_vasco-de-quiroga_eduardo-molina_1_remate-bancario_e2b
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.421903,-99.166654",4000000,MXN,3963814.82,210745.93,,96,,41666.66667,,,,http://cuauhtemoc.properati.com.mx/odbq_venta_departamento_cuauhtemoc_av-puebla_231_eduardo-moncada-perez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.436788,-99.189609",680000,USD,12789780,680000,,244,,2786.885246,,,,http://miguel-hidalgo-df.properati.com.mx/p12b_venta_departamento_miguel-hidalgo_lamartine_130_francisco-pacheco-alarcon
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.5051701,-99.1260113",8000000,MXN,7929509.74,421591.82,573,512,735.7623386,15625,2,,,http://gustavo-a-madero.properati.com.mx/cr9m_venta_casa_gustavo-a-madero
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,30950000,MXN,30670017.89,1630646.67,284,284,5741.713627,108978.8732,,,,http://miguel-hidalgo-df.properati.com.mx/l5md_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.456941,-99.156312",490000,MXN,485567.19,25816.37,,70,,7000,,,,http://cuauhtemoc.properati.com.mx/qcy4_venta_departamento_cuauhtemoc_cipres_280_ivan-andres
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.386051,-99.166521",5000000,MXN,4954768.48,263432.41,,210,,23809.52381,,,,http://benito-juarez.properati.com.mx/px0r_venta_departamento_benito-juarez_martin-mendalde_730_gilda-rivera
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6766006601,-87.0375967009",3200000,MXN,3171803.93,168636.73,100,100,1686.3673,32000,,,,http://playa-del-carmen.properati.com.mx/kmlx_venta_departamento_playa-del-carmen_century-21-caribbean-paradise
sell,house,|La Magdalena Contreras|Distrito Federal|México|,,8250000,MXN,8177306.84,434766.56,488,432,890.915082,19097.22222,,,,http://san-jeronimo-lidice.properati.com.mx/caku_venta_casa_san-jeronimo-lidice
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.4879642,-99.1093534",950000,MXN,967222.03,51424.73,54,,952.3098148,,,,,http://gustavo-a-madero.properati.com.mx/pk1p_venta_departamento_gustavo-a-madero_camex
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418578,-99.17134",1903000,MXN,1885784.78,100262.37,,98,,19418.36735,,,,http://cuauhtemoc.properati.com.mx/qvnk_venta_departamento_cuauhtemoc_duranfo_290_fernando-vazquez_act
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.396778,-99.228292",1700000,USD,31974450,1700000,,809,,2101.359703,,,,http://lomas-altas.properati.com.mx/q3eg_venta_casa_lomas-altas_mariscal-real-estate-mexico_28f
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.415143,-99.14685",1026000,MXN,1016718.48,54056.33,,60,,17100,,,,http://cuauhtemoc.properati.com.mx/q5ah_venta_departamento_cuauhtemoc_dr-andrade_191_nestor-davalos
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.474446,-99.088493",676000,MXN,669884.66,35616.06,,31840,,21.23115578,,,,http://gustavo-a-madero.properati.com.mx/r2rm_venta_departamento_gustavo-a-madero_calzada-san-juan-de-aragon_0_alberto-carrillo-mendez
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.382059,-99.2156059",2300000,MXN,2279733.89,121207.64,0,53,,43396.22642,,,,http://alvaro-obregon.properati.com.mx/kjgt_venta_departamento_alvaro-obregon_circulo-bienes-raices
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.630901,-87.069916",270000,USD,5078295,270000,52,52,5192.307692,5192.307692,,,,http://playa-del-carmen.properati.com.mx/oghg_venta_departamento_playa-del-carmen_playa-realtors-4-u
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1138993,-86.8443431",4750000,MXN,4708146.35,250320.14,280,270,894.0005,17592.59259,2,,,http://cancun.properati.com.mx/cng1_venta_casa_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.380474,-99.245664",741000,MXN,734470.79,39049.94,,120,,6175,,,,http://alvaro-obregon.properati.com.mx/r3yv_venta_casa_alvaro-obregon_miguel-negrete_0_jose-maria
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4126915168,-99.1277845949",865000,MXN,857378.13,45584.61,55,62,828.8110909,13951.6129,,,,http://venustiano-carranza.properati.com.mx/dn95_venta_departamento_venustiano-carranza
sell,apartment,|Tlalpan|Distrito Federal|México|,,2702200,MXN,2677755.04,142369.41,,79,,34205.06329,,,,http://tlalpan.properati.com.mx/pdl1_venta_departamento_tlalpan_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",6300000,MXN,6243008.35,331924.84,,130,,48461.53846,,,,http://benito-juarez.properati.com.mx/p4oq_venta_departamento_benito-juarez_jordan-vargas
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.36461,-99.14455",1800000,MXN,1783716.69,94835.67,,60,,30000,,,,http://benito-juarez.properati.com.mx/ox68_venta_departamento_benito-juarez_general-emiliano-zapata-portales-benito-juarez_68_hmgroup
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.398725,-99.191203",949000,MXN,940638.1,50011.33,,197,,4817.258883,,,,http://bellavista.properati.com.mx/r5c8_venta_casa_bellavista_condor_1_remate-bancario_e2b
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.420936,-99.168425",1726666,MXN,1711046.1,90971.96,,113,,15280.23009,,,,http://cuauhtemoc.properati.com.mx/oie4_venta_departamento_cuauhtemoc_valladolid_34_fernando-vazquez_act
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.439253,-99.163605",1580000,MXN,1565706.81,83244.64,,55,,28727.27273,,,,http://san-rafael.properati.com.mx/pl4r_venta_departamento_san-rafael_jorge-trejo_c56
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.46728,-99.185394",5500000,MXN,5450245.5,289775.66,,300,,18333.33333,,,,http://claveria.properati.com.mx/o45g_venta_casa_claveria_cairo_lic-mari-orozco
